cow time weight birthyear twin birthrank
1994104 1980 670 1994 2 7
1994106 0 45.4 1994 1 5
1994106 112 144.6 1994 1 5
1994106 224 265.4 1994 1 5
1994106 364 367.4 1994 1 5
1994106 540 435.6 1994 1 5
1994106 720 496.1 1994 1 5
1994106 900 619 1994 1 5
1994106 1260 681.6 1994 1 5
1994106 1620 689.4 1994 1 5
1994106 1980 778.3 1994 1 5
1994107 0 46.6 1994 1 6
1994107 112 153.5 1994 1 6
1994107 224 250.6 1994 1 6
1994107 364 376.4 1994 1 6
1994107 540 449.1 1994 1 6
1994107 720 515.3 1994 1 6
1994107 900 634 1994 1 6
1994107 1260 565 1994 1 6
1994107 1620 656.3 1994 1 6
1994107 1980 671.9 1994 1 6
1994108 0 47.9 1994 1 5
1994108 112 137.3 1994 1 5
1994108 224 229.9 1994 1 5
1994108 364 352.7 1994 1 5
1994108 540 442.6 1994 1 5
1994108 720 527 1994 1 5
1994108 900 659.4 1994 1 5
1994108 1260 577.6 1994 1 5
1994108 1620 661.1 1994 1 5
1994108 1980 673.7 1994 1 5
1994110 0 44.3 1994 1 5
1994110 112 175.2 1994 1 5
1994110 224 284 1994 1 5
1994110 364 380.2 1994 1 5
1994110 540 423.8 1994 1 5
1994110 720 524.2 1994 1 5
1994110 900 637 1994 1 5
1994110 1260 599.5 1994 1 5
1994110 1620 653.8 1994 1 5
1994110 1980 672.9 1994 1 5
1995007 0 43.3 1995 2 4
1995007 112 109.8 1995 2 4
1995007 224 184.3 1995 2 4
1995007 364 271.9 1995 2 4
1995007 540 421 1995 2 4
1995007 720 558.3 1995 2 4
1995007 900 632.5 1995 2 4
1995007 1260 725.4 1995 2 4
1995007 1620 778.8 1995 2 4
1995007 1980 740.8 1995 2 4
1995017 0 48.9 1995 1 5
1995017 112 167 1995 1 5
1995017 224 271.9 1995 1 5
1995017 364 336.8 1995 1 5
1995017 540 457.9 1995 1 5
1995017 720 540.4 1995 1 5
1995017 900 628.7 1995 1 5
1995017 1260 708.5 1995 1 5
1995017 1620 712.1 1995 1 5
1995017 1980 745 1995 1 5
1995019 0 44.8 1995 1 4
1995019 112 144.6 1995 1 4
1995019 224 260.5 1995 1 4
1995019 364 341.1 1995 1 4
1995019 540 453.1 1995 1 4
1995019 720 555 1995 1 4
1995019 900 593.6 1995 1 4
1995019 1260 635.1 1995 1 4
1995019 1620 787.5 1995 1 4
1995019 1980 751.6 1995 1 4
1995021 0 52.9 1995 1 4
1995021 112 162.2 1995 1 4
1995021 224 273.7 1995 1 4
1995021 364 342.3 1995 1 4
1995021 540 435.7 1995 1 4
1995021 720 503 1995 1 4
1995021 900 598 1995 1 4
1995021 1260 682.2 1995 1 4
1995021 1620 642.7 1995 1 4
1995021 1980 766.7 1995 1 4
1995023 0 41.8 1995 1 5
1995023 112 120.1 1995 1 5
1995023 224 226.4 1995 1 5
1995023 364 290.4 1995 1 5
1995023 540 429.4 1995 1 5
1995023 720 503.2 1995 1 5
1995023 900 572.2 1995 1 5
1995023 1260 650.1 1995 1 5
1995023 1620 663.4 1995 1 5
1995023 1980 673.4 1995 1 5
1995024 0 49.2 1995 1 4
1995024 112 166.2 1995 1 4
1995024 224 256.5 1995 1 4
1995024 364 346.4 1995 1 4
1995024 540 464.7 1995 1 4
1995024 720 578.4 1995 1 4
1995024 900 639.2 1995 1 4
1995024 1260 722.4 1995 1 4
1995024 1620 724.7 1995 1 4
1995024 1980 779.5 1995 1 4
1995025 0 42.7 1995 1 5
1995025 112 139 1995 1 5
1995025 224 252.9 1995 1 5
1995025 364 353.7 1995 1 5
1995025 540 468.2 1995 1 5
1995025 720 528 1995 1 5
1995025 900 619.5 1995 1 5
1995025 1260 728.8 1995 1 5
1995025 1620 728.9 1995 1 5
1995025 1980 811.5 1995 1 5
1995026 0 50.9 1995 1 5
1995026 112 153.1 1995 1 5
1995026 224 258.6 1995 1 5
1995026 364 334.1 1995 1 5
1995026 540 469 1995 1 5
1995026 720 565 1995 1 5
1995026 900 588.4 1995 1 5
1995026 1260 719.1 1995 1 5
1995026 1620 727.5 1995 1 5
1995026 1980 748.1 1995 1 5
1995027 0 36.6 1995 1 5
1995027 112 130.7 1995 1 5
1995027 224 242.9 1995 1 5
1995027 364 292 1995 1 5
1995027 540 405.5 1995 1 5
1995027 720 491.8 1995 1 5
1995027 900 529.7 1995 1 5
1995028 0 45.7 1995 1 4
1995028 112 144 1995 1 4
1995028 224 240.1 1995 1 4
1995028 364 327.2 1995 1 4
1995028 540 445.1 1995 1 4
1995028 720 536.9 1995 1 4
1995028 900 589.3 1995 1 4
1995028 1260 650.2 1995 1 4
1995028 1620 635.7 1995 1 4
1995028 1980 690.8 1995 1 4
1995031 0 54.9 1995 1 6
1995031 112 185.2 1995 1 6
1995031 224 317.5 1995 1 6
1995031 364 379.9 1995 1 6
1995031 540 480.5 1995 1 6
1995031 720 530.4 1995 1 6
1995031 900 607.1 1995 1 6
1995031 1260 746.5 1995 1 6
1995031 1620 813.5 1995 1 6
1995031 1980 832.6 1995 1 6
1995033 0 45.5 1995 1 5
1995033 112 128.2 1995 1 5
1995033 224 226.8 1995 1 5
1995033 364 333.8 1995 1 5
1995033 540 476.9 1995 1 5
1995033 720 598.8 1995 1 5
1995033 900 632.5 1995 1 5
1995033 1260 695 1995 1 5
1995034 0 47.7 1995 1 5
1995034 112 160.3 1995 1 5
1995034 224 283.1 1995 1 5
1995034 364 344.5 1995 1 5
1995034 540 448.2 1995 1 5
1995034 720 512.8 1995 1 5
1995034 900 581.8 1995 1 5
1995034 1260 692.9 1995 1 5
1995034 1620 727.7 1995 1 5
1995034 1980 776.9 1995 1 5
1995039 0 35.8 1995 1 5
1995039 112 135.9 1995 1 5
1995039 224 251.4 1995 1 5
1995039 364 324.7 1995 1 5
1995039 540 453.2 1995 1 5
1995039 720 498.4 1995 1 5
1995039 900 560.1 1995 1 5
1995039 1260 599.4 1995 1 5
1995039 1620 586.6 1995 1 5
1995039 1980 643.7 1995 1 5
1995041 0 47.6 1995 1 5
1995041 112 146.2 1995 1 5
1995041 224 257.1 1995 1 5
1995041 364 339.1 1995 1 5
1995041 540 472.3 1995 1 5
1995041 720 571.4 1995 1 5
1995041 900 618.6 1995 1 5
1995041 1260 669.6 1995 1 5
1995041 1620 705.3 1995 1 5
1995041 1980 688.6 1995 1 5
1995043 0 44.5 1995 1 6
1995043 112 161.5 1995 1 6
1995043 224 282.8 1995 1 6
1995043 364 356.7 1995 1 6
1995043 540 452.7 1995 1 6
1995043 720 474.5 1995 1 6
1995043 900 561 1995 1 6
1995043 1260 639.3 1995 1 6
1995043 1620 574.5 1995 1 6
1995043 1980 676.2 1995 1 6
1995044 0 54.4 1995 1 5
1995044 112 159.5 1995 1 5
1995044 224 305.2 1995 1 5
1995044 364 378.7 1995 1 5
1995044 540 499 1995 1 5
1995044 720 552.9 1995 1 5
1995044 900 656.4 1995 1 5
1995044 1260 699.1 1995 1 5
1995044 1620 794.7 1995 1 5
1995044 1980 808.4 1995 1 5
1995046 0 45.3 1995 1 5
1995046 112 145.5 1995 1 5
1995046 224 264.8 1995 1 5
1995046 364 355.5 1995 1 5
1995046 540 505 1995 1 5
1995046 720 610.5 1995 1 5
1995046 900 670.9 1995 1 5
1995046 1260 704.3 1995 1 5
1995046 1620 774.2 1995 1 5
1995046 1980 864.3 1995 1 5
1995051 0 42.9 1995 1 6
1995051 112 167.2 1995 1 6
1995051 224 283.9 1995 1 6
1995051 364 350.8 1995 1 6
1995051 540 454.5 1995 1 6
1995051 720 522.5 1995 1 6
1995051 900 590.2 1995 1 6
1995051 1260 657.2 1995 1 6
1995051 1620 745.7 1995 1 6
1995051 1980 774 1995 1 6
1995056 0 44.6 1995 1 6
1995056 112 159.4 1995 1 6
1995056 224 271.2 1995 1 6
1995056 364 339.9 1995 1 6
1995056 540 476.9 1995 1 6
1995056 720 559.9 1995 1 6
1995056 900 619.8 1995 1 6
1995056 1260 615.8 1995 1 6
1995056 1620 612.4 1995 1 6
1995056 1980 661.7 1995 1 6
1995057 0 45.7 1995 1 5
1995057 112 148.1 1995 1 5
1995057 224 269.8 1995 1 5
1995057 364 330.3 1995 1 5
1995057 540 477.7 1995 1 5
1995057 720 545.1 1995 1 5
1995057 900 602.9 1995 1 5
1995057 1260 625.5 1995 1 5
1995057 1620 751 1995 1 5
1995057 1980 736.8 1995 1 5
1995059 0 36.3 1995 1 4
1995059 112 151.1 1995 1 4
1995059 224 277.9 1995 1 4
1995059 364 331 1995 1 4
1995059 540 435.2 1995 1 4
1995059 720 525.1 1995 1 4
1995059 900 577.7 1995 1 4
1995059 1260 593.5 1995 1 4
1995059 1620 616.6 1995 1 4
1995059 1980 644.3 1995 1 4
1995060 0 48.5 1995 1 6
1995060 112 161.4 1995 1 6
1995060 224 279.6 1995 1 6
1995060 364 366.4 1995 1 6
1995060 540 466.8 1995 1 6
1995060 720 513.8 1995 1 6
1995060 900 595 1995 1 6
1995060 1260 643.7 1995 1 6
1995060 1620 690.8 1995 1 6
1995060 1980 703.6 1995 1 6
1995061 0 38.2 1995 1 4
1995061 112 161.6 1995 1 4
1995061 224 292.2 1995 1 4
1995061 364 353 1995 1 4
1995061 540 461.2 1995 1 4
1995061 720 555.8 1995 1 4
1995061 900 592 1995 1 4
1995061 1260 616.7 1995 1 4
1995061 1620 686.9 1995 1 4
1995061 1980 670.6 1995 1 4
1995062 0 50.8 1995 1 5
1995062 112 176.4 1995 1 5
1995062 224 306.6 1995 1 5
1995062 364 390.9 1995 1 5
1995062 540 495.2 1995 1 5
1995062 720 560.6 1995 1 5
1995062 900 642 1995 1 5
1995062 1260 671.1 1995 1 5
1995062 1620 690.2 1995 1 5
1995062 1980 749.2 1995 1 5
1995063 0 50.5 1995 1 5
1995063 112 166.8 1995 1 5
1995063 224 289.8 1995 1 5
1995063 364 367.3 1995 1 5
1995063 540 476.6 1995 1 5
1995063 720 559.5 1995 1 5
1995063 900 599.7 1995 1 5
1995063 1260 659.4 1995 1 5
1995063 1620 712.8 1995 1 5
1995063 1980 713.4 1995 1 5
1995064 0 41.5 1995 1 4
1995064 112 153.2 1995 1 4
1995064 224 290.4 1995 1 4
1995064 364 370.6 1995 1 4
1995064 540 457.8 1995 1 4
1995064 720 548.6 1995 1 4
1995064 900 607.3 1995 1 4
1995064 1260 603.5 1995 1 4
1995064 1620 640.7 1995 1 4
1995064 1980 681.9 1995 1 4
1995065 0 49.4 1995 1 4
1995065 112 136.8 1995 1 4
1995065 224 246.1 1995 1 4
1995065 364 320.9 1995 1 4
1995065 540 435 1995 1 4
1995065 720 535.7 1995 1 4
1995065 900 597.6 1995 1 4
1995065 1260 637.7 1995 1 4
1995065 1620 683.8 1995 1 4
1995065 1980 674.2 1995 1 4
1995066 0 54.3 1995 1 7
1995066 112 170.7 1995 1 7
1995066 224 284.4 1995 1 7
1995066 364 304.6 1995 1 7
1995066 540 405.7 1995 1 7
1995066 720 500 1995 1 7
1995066 900 548.5 1995 1 7
1995066 1260 585.1 1995 1 7
1995066 1620 627.1 1995 1 7
1995066 1980 628.6 1995 1 7
1995069 0 38.2 1995 1 4
1995069 112 155.5 1995 1 4
1995069 224 272.6 1995 1 4
1995069 364 348.4 1995 1 4
1995069 540 449.3 1995 1 4
1995069 720 554.5 1995 1 4
1995069 900 587.5 1995 1 4
1995069 1260 630.7 1995 1 4
1995069 1620 753 1995 1 4
1995069 1980 740.5 1995 1 4
1995070 0 37.2 1995 1 4
1995070 112 106.5 1995 1 4
1995070 224 191.9 1995 1 4
1995070 364 293.7 1995 1 4
1995070 540 458.9 1995 1 4
1995070 720 567.8 1995 1 4
1995070 900 647.8 1995 1 4
1995070 1260 732.5 1995 1 4
1995070 1620 779 1995 1 4
1995070 1980 860.8 1995 1 4
1995073 0 48.6 1995 1 6
1995073 112 196.2 1995 1 6
1995073 224 298.6 1995 1 6
1995073 364 387.3 1995 1 6
1995073 540 486.2 1995 1 6
1995073 720 607.6 1995 1 6
1995073 900 667.4 1995 1 6
1995073 1260 702.4 1995 1 6
1995073 1620 758.2 1995 1 6
1995073 1980 801.6 1995 1 6
1995074 0 47.6 1995 1 5
1995074 112 141.6 1995 1 5
1995074 224 234.5 1995 1 5
1995074 364 330 1995 1 5
1995074 540 462.2 1995 1 5
1995074 720 540.8 1995 1 5
1995074 900 607.9 1995 1 5
1995074 1260 636 1995 1 5
1995074 1620 654.5 1995 1 5
1995074 1980 714.7 1995 1 5
1995075 0 49.9 1995 1 4
1995075 112 164.6 1995 1 4
1995075 224 280 1995 1 4
1995075 364 374.9 1995 1 4
1995075 540 481.7 1995 1 4
1995075 720 585 1995 1 4
1995075 900 642.5 1995 1 4
1995075 1260 730.1 1995 1 4
1995076 0 41.1 1995 1 5
1995076 112 135.5 1995 1 5
1995076 224 233.8 1995 1 5
1995076 364 325.1 1995 1 5
1995076 540 419.9 1995 1 5
1995076 720 496.9 1995 1 5
1995076 900 550.6 1995 1 5
1995076 1260 602.7 1995 1 5
1995076 1620 616.7 1995 1 5
1995076 1980 664.5 1995 1 5
1995077 0 38.4 1995 1 4
1995077 112 149.9 1995 1 4
1995077 224 260 1995 1 4
1995077 364 353.9 1995 1 4
1995077 540 455.3 1995 1 4
1995077 720 560.7 1995 1 4
1995077 900 598 1995 1 4
1995077 1260 666.2 1995 1 4
1995077 1620 684.7 1995 1 4
1995077 1980 716.1 1995 1 4
1995078 0 38.8 1995 1 4
1995078 112 133.4 1995 1 4
1995078 224 235.1 1995 1 4
1995078 364 338.6 1995 1 4
1995078 540 446.8 1995 1 4
1995078 720 537.3 1995 1 4
1995078 900 574.9 1995 1 4
1995078 1260 607.9 1995 1 4
1995078 1620 640.5 1995 1 4
1995078 1980 697.3 1995 1 4
1995079 0 53.7 1995 1 6
1995079 112 184.2 1995 1 6
1995079 224 303.7 1995 1 6
1995079 364 394 1995 1 6
1995079 540 479 1995 1 6
1995079 720 573.7 1995 1 6
1995079 900 639.1 1995 1 6
1995079 1260 676.1 1995 1 6
1995079 1620 756.7 1995 1 6
1995079 1980 793.1 1995 1 6
1995080 0 23.8 1995 1 5
1995080 112 151.6 1995 1 5
1995080 224 249.7 1995 1 5
1995080 364 344.3 1995 1 5
1995080 540 474.1 1995 1 5
1995080 720 585.5 1995 1 5
1995080 900 619.1 1995 1 5
1995080 1260 686 1995 1 5
1995080 1620 691.1 1995 1 5
1995080 1980 661 1995 1 5
1995082 0 41.2 1995 2 5
1995082 112 172.2 1995 2 5
1995082 224 281.9 1995 2 5
1995082 364 372.8 1995 2 5
1995082 540 498.3 1995 2 5
1995082 720 596.2 1995 2 5
1995082 900 655.2 1995 2 5
1995082 1260 718.2 1995 2 5
1995082 1620 723.2 1995 2 5
1995082 1980 760.6 1995 2 5
1995083 0 36.2 1995 1 4
1995083 112 125.1 1995 1 4
1995083 224 231.5 1995 1 4
1995083 364 329 1995 1 4
1995083 540 438.7 1995 1 4
1995083 720 527.6 1995 1 4
1995083 900 589.9 1995 1 4
1995083 1260 623 1995 1 4
1995083 1620 695.2 1995 1 4
1995083 1980 716.3 1995 1 4
1995084 0 31.2 1995 2 5
1995084 112 120.1 1995 2 5
1995084 224 244.6 1995 2 5
1995084 364 318.9 1995 2 5
1995084 540 429.6 1995 2 5
1995084 720 542.6 1995 2 5
1995084 900 574.4 1995 2 5
1995084 1260 684.2 1995 2 5
1995084 1620 733.4 1995 2 5
1995084 1980 777.9 1995 2 5
1995085 0 49.5 1995 1 6
1995085 112 176.6 1995 1 6
1995085 224 287.9 1995 1 6
1995085 364 373.9 1995 1 6
1995085 540 491.9 1995 1 6
1995085 720 617.3 1995 1 6
1995085 900 668.9 1995 1 6
1995085 1260 719.8 1995 1 6
1995085 1620 725 1995 1 6
1995085 1980 784.2 1995 1 6
1995087 0 59.9 1995 1 6
1995087 112 162 1995 1 6
1995087 224 282.8 1995 1 6
1995087 364 372.3 1995 1 6
1995087 540 506 1995 1 6
1995087 720 574.6 1995 1 6
1995087 900 694.2 1995 1 6
1995087 1260 712 1995 1 6
1995087 1620 761.5 1995 1 6
1995087 1980 831.1 1995 1 6
1995088 0 54.5 1995 1 5
1995088 112 180.3 1995 1 5
1995088 224 318.9 1995 1 5
1995088 364 387.1 1995 1 5
1995088 540 480.7 1995 1 5
1995088 720 595.5 1995 1 5
1995088 900 691.1 1995 1 5
1995088 1260 699.8 1995 1 5
1995088 1620 981.3 1995 1 5
1995088 1980 897.2 1995 1 5
1995089 0 46.4 1995 1 6
1995089 112 154.8 1995 1 6
1995089 224 296.5 1995 1 6
1995089 364 391.5 1995 1 6
1995089 540 505.1 1995 1 6
1995089 720 608.9 1995 1 6
1995089 900 673.7 1995 1 6
1995089 1260 728.1 1995 1 6
1995089 1620 718.9 1995 1 6
1995089 1980 761.5 1995 1 6
1995090 0 46.6 1995 1 6
1995090 112 167 1995 1 6
1995090 224 275.6 1995 1 6
1995090 364 341.2 1995 1 6
1995090 540 449.3 1995 1 6
1995090 720 541.4 1995 1 6
1995090 900 586.9 1995 1 6
1995090 1260 603.8 1995 1 6
1995090 1620 743.1 1995 1 6
1995090 1980 738.1 1995 1 6
1995092 0 45.3 1995 1 6
1995092 112 159.5 1995 1 6
1995092 224 282.9 1995 1 6
1995092 364 376.9 1995 1 6
1995092 540 500.2 1995 1 6
1995092 720 635.2 1995 1 6
1995092 900 697.4 1995 1 6
1995092 1260 790.1 1995 1 6
1995092 1620 896.5 1995 1 6
1995092 1980 909.3 1995 1 6
1995094 0 37.7 1995 1 6
1995094 112 141 1995 1 6
1995094 224 242.8 1995 1 6
1995094 364 329.2 1995 1 6
1995094 540 437.1 1995 1 6
1995094 720 535.6 1995 1 6
1995094 900 587.8 1995 1 6
1995094 1260 552.2 1995 1 6
1995094 1620 531.2 1995 1 6
1995094 1980 601.6 1995 1 6
1995095 0 56.5 1995 1 6
1995095 112 172.1 1995 1 6
1995095 224 287.7 1995 1 6
1995095 364 361.2 1995 1 6
1995095 540 450.7 1995 1 6
1995095 720 546 1995 1 6
1995095 900 579.4 1995 1 6
1995095 1260 615.8 1995 1 6
1995095 1620 776.7 1995 1 6
1995095 1980 668.6 1995 1 6
1995096 0 42.3 1995 1 4
1995096 112 162.3 1995 1 4
1995096 224 262.2 1995 1 4
1995096 364 348.4 1995 1 4
1995096 540 448.9 1995 1 4
1995096 720 538.7 1995 1 4
1995096 900 601.3 1995 1 4
1995096 1260 610.5 1995 1 4
1995096 1620 659.3 1995 1 4
1995096 1980 673.1 1995 1 4
1995099 0 54.9 1995 1 6
1995099 112 162 1995 1 6
1995099 224 254.2 1995 1 6
1995099 364 346.2 1995 1 6
1995099 540 459.7 1995 1 6
1995099 720 591.7 1995 1 6
1995099 900 622.2 1995 1 6
1995099 1260 646 1995 1 6
1995099 1620 688.8 1995 1 6
1995099 1980 725.3 1995 1 6
1995100 0 46.6 1995 1 5
1995100 112 145.6 1995 1 5
1995100 224 263.8 1995 1 5
1995100 364 351.6 1995 1 5
1995100 540 478.1 1995 1 5
1995100 720 593.5 1995 1 5
1995100 900 664.4 1995 1 5
1995100 1260 746.6 1995 1 5
1995100 1620 796.6 1995 1 5
1995100 1980 713.6 1995 1 5
1995101 0 42.1 1995 1 5
1995101 112 134.5 1995 1 5
1995101 224 250.6 1995 1 5
1995101 364 351.2 1995 1 5
1995101 540 488.6 1995 1 5
1995101 720 609.9 1995 1 5
1995101 900 665.6 1995 1 5
1995101 1260 660.6 1995 1 5
1995101 1620 782.4 1995 1 5
1995101 1980 808.1 1995 1 5
1995103 0 50.3 1995 1 7
1995103 112 182.9 1995 1 7
1995103 224 270.8 1995 1 7
1995103 364 354.5 1995 1 7
1995103 540 468.1 1995 1 7
1995103 720 568.5 1995 1 7
1995103 900 630.9 1995 1 7
1995103 1260 639.4 1995 1 7
1995103 1620 686.2 1995 1 7
1995103 1980 729.1 1995 1 7
1995104 0 58.6 1995 1 7
1995104 112 203.6 1995 1 7
1995104 224 304.1 1995 1 7
1995104 364 391.5 1995 1 7
1995104 540 471.6 1995 1 7
1995104 720 579.5 1995 1 7
1995104 900 656.1 1995 1 7
1995104 1260 697.7 1995 1 7
1995104 1620 769 1995 1 7
1995104 1980 732.9 1995 1 7
1995105 0 54.4 1995 1 4
1995105 112 111 1995 1 4
1995105 224 206.4 1995 1 4
1995105 364 301.8 1995 1 4
1995105 540 431.3 1995 1 4
1995105 720 515.3 1995 1 4
1995105 900 607.4 1995 1 4
1995105 1260 585.6 1995 1 4
1995105 1620 597.4 1995 1 4
1995105 1980 670.9 1995 1 4
1995106 0 52.1 1995 1 4
1995106 112 155 1995 1 4
1995106 224 245.6 1995 1 4
1995106 364 312.8 1995 1 4
1995106 540 432.5 1995 1 4
1995106 720 540.3 1995 1 4
1995106 900 607 1995 1 4
1995106 1260 622.1 1995 1 4
1995106 1620 684.9 1995 1 4
1995106 1980 764.4 1995 1 4
1996021 0 46.9 1996 1 4
1996021 112 136.4 1996 1 4
1996021 224 272.6 1996 1 4
1996021 364 343.1 1996 1 4
1996021 540 418.8 1996 1 4
1996021 720 463.8 1996 1 4
1996021 900 568.4 1996 1 4
1996021 1260 630 1996 1 4
1996021 1620 668 1996 1 4
1996021 1980 699.1 1996 1 4
1996023 0 38.7 1996 1 4
1996023 112 161.4 1996 1 4
1996023 224 289.5 1996 1 4
1996023 364 380.2 1996 1 4
1996023 540 455.1 1996 1 4
1996023 720 540.7 1996 1 4
1996023 900 604.3 1996 1 4
1996023 1260 690.2 1996 1 4
1996023 1620 743.4 1996 1 4
1996023 1980 780.4 1996 1 4
1996026 0 54 1996 1 6
1996026 112 149 1996 1 6
1996026 224 256.6 1996 1 6
1996026 364 355.2 1996 1 6
1996026 540 456.3 1996 1 6
1996026 720 504 1996 1 6
1996026 900 620.9 1996 1 6
1996026 1260 668.8 1996 1 6
1996026 1620 696.8 1996 1 6
1996026 1980 680.8 1996 1 6
1996028 0 51.1 1996 1 6
1996028 112 176.4 1996 1 6
1996028 224 306.9 1996 1 6
1996028 364 353.3 1996 1 6
1996028 540 446.9 1996 1 6
1996028 720 502.7 1996 1 6
1996028 900 600.8 1996 1 6
1996028 1260 656.5 1996 1 6
1996028 1620 685.5 1996 1 6
1996028 1980 793.7 1996 1 6
1996029 0 52.6 1996 1 5
1996029 112 182 1996 1 5
1996029 224 332.1 1996 1 5
1996029 364 414 1996 1 5
1996029 540 467.1 1996 1 5
1996029 720 572.6 1996 1 5
1996029 900 665 1996 1 5
1996029 1260 713.7 1996 1 5
1996029 1620 762.9 1996 1 5
1996029 1980 759.2 1996 1 5
1996030 0 49.8 1996 1 6
1996030 112 156.1 1996 1 6
1996030 224 292.1 1996 1 6
1996030 364 388.6 1996 1 6
1996030 540 464.2 1996 1 6
1996030 720 563.2 1996 1 6
1996030 900 636.3 1996 1 6
1996030 1260 657.2 1996 1 6
1996033 0 46.4 1996 1 5
1996033 112 166.5 1996 1 5
1996033 224 310.3 1996 1 5
1996033 364 401.4 1996 1 5
1996033 540 479.7 1996 1 5
1996033 720 554.3 1996 1 5
1996033 900 645.6 1996 1 5
1996033 1260 691.9 1996 1 5
1996033 1620 743.1 1996 1 5
1996033 1980 805.1 1996 1 5
1996040 0 41.5 1996 1 4
1996040 112 148.1 1996 1 4
1996040 224 277.5 1996 1 4
1996040 364 363.8 1996 1 4
1996040 540 435.4 1996 1 4
1996040 720 530.9 1996 1 4
1996040 900 565.8 1996 1 4
1996040 1260 646.2 1996 1 4
1996040 1620 658.2 1996 1 4
1996040 1980 712.6 1996 1 4
1996041 0 41.3 1996 1 6
1996041 112 143.1 1996 1 6
1996041 224 271 1996 1 6
1996041 364 347.8 1996 1 6
1996041 540 449.8 1996 1 6
1996041 720 571.9 1996 1 6
1996041 900 652.3 1996 1 6
1996041 1260 700.5 1996 1 6
1996041 1620 761.8 1996 1 6
1996041 1980 784.1 1996 1 6
1996043 0 47.8 1996 1 5
1996043 112 160.6 1996 1 5
1996043 224 299 1996 1 5
1996043 364 369 1996 1 5
1996043 540 455.1 1996 1 5
1996043 720 550.1 1996 1 5
1996043 900 623.3 1996 1 5
1996043 1260 701.8 1996 1 5
1996043 1620 688.5 1996 1 5
1996043 1980 803.3 1996 1 5
1996048 0 44.9 1996 1 4
1996048 112 154 1996 1 4
1996048 224 282.6 1996 1 4
1996048 364 362.5 1996 1 4
1996048 540 460.6 1996 1 4
1996048 720 557.7 1996 1 4
1996048 900 611 1996 1 4
1996048 1260 691.3 1996 1 4
1996048 1620 671.3 1996 1 4
1996048 1980 705.3 1996 1 4
1996049 0 44.7 1996 1 7
1996049 112 178.9 1996 1 7
1996049 224 322.1 1996 1 7
1996049 364 409.4 1996 1 7
1996049 540 479.6 1996 1 7
1996049 720 602.4 1996 1 7
1996049 900 669.5 1996 1 7
1996049 1260 662.5 1996 1 7
1996049 1620 679.2 1996 1 7
1996049 1980 695 1996 1 7
1996050 0 38.9 1996 1 5
1996050 112 158.5 1996 1 5
1996050 224 290.3 1996 1 5
1996050 364 378 1996 1 5
1996050 540 441.2 1996 1 5
1996050 720 543.9 1996 1 5
1996050 900 570.3 1996 1 5
1996050 1260 655 1996 1 5
1996050 1620 742.4 1996 1 5
1996050 1980 694.1 1996 1 5
1996051 0 46.8 1996 1 6
1996051 112 165.4 1996 1 6
1996051 224 305.4 1996 1 6
1996051 364 401.6 1996 1 6
1996051 540 461.7 1996 1 6
1996051 720 570.1 1996 1 6
1996051 900 618.4 1996 1 6
1996051 1260 700.5 1996 1 6
1996051 1620 733.6 1996 1 6
1996051 1980 671.1 1996 1 6
1996052 0 47.4 1996 1 5
1996052 112 181.1 1996 1 5
1996052 224 327.8 1996 1 5
1996052 364 378.6 1996 1 5
1996052 540 456.8 1996 1 5
1996052 720 543.3 1996 1 5
1996052 900 610.1 1996 1 5
1996052 1260 605 1996 1 5
1996052 1620 645.1 1996 1 5
1996052 1980 665.6 1996 1 5
1996054 0 55.4 1996 1 4
1996054 112 172.6 1996 1 4
1996054 224 311.9 1996 1 4
1996054 364 390.2 1996 1 4
1996054 540 481.1 1996 1 4
1996054 720 580.8 1996 1 4
1996054 900 663.5 1996 1 4
1996054 1260 681.6 1996 1 4
1996054 1620 820.3 1996 1 4
1996054 1980 737.7 1996 1 4
1996055 0 39.1 1996 1 7
1996055 112 152.1 1996 1 7
1996055 224 275.1 1996 1 7
1996055 364 352 1996 1 7
1996055 540 425.3 1996 1 7
1996055 720 509.3 1996 1 7
1996055 900 590.7 1996 1 7
1996055 1260 672.5 1996 1 7
1996055 1620 700.7 1996 1 7
1996055 1980 733.4 1996 1 7
1996056 0 50 1996 1 4
1996056 112 172.8 1996 1 4
1996056 224 305.4 1996 1 4
1996056 364 403.4 1996 1 4
1996056 540 489.3 1996 1 4
1996056 720 589.5 1996 1 4
1996056 900 657.1 1996 1 4
1996056 1260 728.2 1996 1 4
1996056 1620 706 1996 1 4
1996056 1980 807.3 1996 1 4
1996060 0 50.8 1996 1 6
1996060 112 152.5 1996 1 6
1996060 224 263.8 1996 1 6
1996060 364 369.1 1996 1 6
1996060 540 452.9 1996 1 6
1996060 720 569.8 1996 1 6
1996060 900 634.4 1996 1 6
1996060 1260 667.6 1996 1 6
1996060 1620 706.3 1996 1 6
1996060 1980 714.3 1996 1 6
1996061 0 34.1 1996 2 6
1996061 112 143 1996 2 6
1996061 224 255.4 1996 2 6
1996061 364 373.1 1996 2 6
1996061 540 457.1 1996 2 6
1996061 720 538.1 1996 2 6
1996061 900 628.4 1996 2 6
1996061 1260 616.7 1996 2 6
1996061 1620 703.9 1996 2 6
1996061 1980 678.9 1996 2 6
1996064 0 46.5 1996 1 4
1996064 112 175.7 1996 1 4
1996064 224 293.9 1996 1 4
1996064 364 364 1996 1 4
1996064 540 439.9 1996 1 4
1996064 720 504.1 1996 1 4
